asin,count,star
B0099F12VS,5,3.8
B0099FG9ZC,6,3.5
B0099FK2WI,9,3.888888888888889
B0099FNOH8,6,4.666666666666667
B0099FQ1VE,5,3.8
B0099JCGHS,7,4.142857142857143
B0099JRZS8,10,4.4
B0099JRZYM,13,4
B0099JXX5M,6,3.5
B0099KVOJI,7,2.857142857142857
B0099L0AKG,6,4
B0099LB4W4,6,4.833333333333333
B0099M1V6M,5,4.4
B0099MO038,8,4.5
B0099MV0EA,5,3.4
B0099NYBOU,6,4.333333333333333
B0099O39QU,6,4.833333333333333
B0099O3HSU,8,4.875
B0099QGNB6,8,3.75
B0099RDSPE,5,4.8
B0099RISWM,5,4.4
B0099ROUK6,6,4
B0099SK6AS,5,4
B0099TUH74,11,4.7272727272727275
B0099UKW96,11,4.181818181818182
B0099XM2X2,11,4.181818181818182
B0099XP220,7,4.714285714285714
B009A116EO,44,4.340909090909091
B009A2942O,6,4.666666666666667
B009A2IE84,6,4.166666666666667
B009A2YIWU,7,5
B009A3PR8S,10,4.3
B009A5TJQ2,5,4.8
B009A5TLEC,5,3.8
B009A5TPCU,5,4.8
B009A5TR0K,7,4.428571428571429
B009A82QYQ,15,3.6666666666666665
B009A82R04,8,4.125
B009ABL49G,5,4.8
B009ABL8JW,5,4.6
B009ABXT8U,7,4.857142857142857
B009AFGVUY,9,4.444444444444445
B009AFGVXQ,9,4.111111111111111
B009AFGXDY,5,4.2
B009AFGZP0,13,4.846153846153846
B009AFY2Q4,5,4.4
B009AGCK62,9,4.444444444444445
B009AH6T3G,6,3.5
B009AKI01M,14,4.428571428571429
B009ALFWD0,5,4.2
B009AM9NS4,15,4.133333333333334
B009AMKOC8,11,4.636363636363637
B009AMLOXQ,5,4
B009AMN5NS,11,4.363636363636363
B009AMOC94,15,4.133333333333334
B009AMOL7W,17,3.2941176470588234
B009AMOMYY,12,3.8333333333333335
B009AMP18U,5,4.4
B009AMQWSI,7,3.5714285714285716
B009AMSID0,9,4.555555555555555
B009AMTBNG,6,4.333333333333333
B009AMTJ5Q,10,4.3
B009AO5DAE,6,4.166666666666667
B009AO63GW,9,4.777777777777778
B009APXBE8,9,5
B009AR18B4,11,4.181818181818182
B009AR2CFU,6,4.666666666666667
B009AR65EY,14,3.857142857142857
B009AS9P2W,8,3.875
B009AS9P4A,6,4.666666666666667
B009ASDLBS,5,3.8
B009AUSUQM,5,4.6
B009AV1CGG,9,4.888888888888889
B009AV5QY0,5,5
B009AVVDPG,5,5
B009AX1OEE,22,4.545454545454546
B009AYOR5G,6,4.666666666666667
B009B0QCU2,13,4.461538461538462
B009B0SJVM,6,4
B009B1VBA2,9,3.2222222222222223
B009B1VCGA,11,4.818181818181818
B009B2VHNW,18,3.888888888888889
B009B4YR78,9,4.666666666666667
B009B5O3NK,9,4.333333333333333
B009B5OLZK,6,4.5
B009B6583I,13,2.769230769230769
B009B98EHC,7,4.428571428571429
B009BA7O5O,8,5
B009BKNA5C,6,4
B009BMJ5G8,5,3.2
B009BOL63Q,17,3.411764705882353
B009BQIVD2,5,4.2
B009BQS038,14,3.857142857142857
B009BRD0CI,8,4.375
B009C5UZYU,8,4
B009C6IH9Y,10,3.6
B009C83Z26,9,4.111111111111111
B009CCRK8C,58,4.655172413793103
B009CCRZDW,19,4.421052631578948
B009CDRB3U,8,3.5
B009CFYR80,5,4.2
B009CG13CW,6,3.8333333333333335
B009CG871C,13,4
B009CGCBDM,5,4
B009CGCY1G,11,4.545454545454546
B009CH7NX4,5,4.8
B009CI14YM,5,4.4
B009CI5ESE,5,4.4
B009CI5LM8,6,4.666666666666667
B009CI77C0,5,4.8
B009CIAD12,7,4.285714285714286
B009COQ4SM,9,4.222222222222222
B009COQELY,11,3.727272727272727
B009CQG57U,17,3.8823529411764706
B009CQSN70,9,4.777777777777778
B009CYNY8K,5,4.4
B009CYPKSC,5,4.6
B009CYV0OA,7,5
B009CZ4CX0,18,3.611111111111111
B009D3E6MI,7,4.857142857142857
B009D3IXGI,70,4.2
B009D3IY9E,5,3.4
B009D436AK,12,3.25
B009D4F88S,8,4.875
B009D7IZ5I,5,4.2
B009D7LS8E,5,4.2
B009D8R23S,5,4.8
B009D8R2CO,8,4.375
B009D8R3C8,11,4.7272727272727275
B009DF3SBG,13,4.384615384615385
B009DI5M6W,9,4
B009DI5YSS,7,4
B009DJCGME,62,4.112903225806452
B009DKKU08,80,4.5875
B009DKKVFW,8,4.75
B009DKKVX4,21,4.380952380952381
B009DKL0VG,28,4.5
B009DL9GVQ,5,4.8
B009DMK1IC,16,4.5625
B009DML1DG,5,4.8
B009DNPN48,5,3.8
B009DNWFD0,103,3.8446601941747574
B009DPA9HC,5,4.8
B009DUJGQM,5,4.4
B009DXUZP0,5,4.4
B009DZODCY,17,4
B009DZT9NW,10,3.7
B009E32LTM,5,3.6
B009E5T8DM,5,5
B009E6RATU,11,4.636363636363637
B009E6ULLE,5,4.6
B009E6UMG8,5,4.6
B009E8MXRM,7,3.857142857142857
B009ECMHYC,7,4.571428571428571
B009EEQ55C,10,4.5
B009EF8PH2,5,5
B009EJ7DTO,5,4.2
B009EJ7E2U,5,3
B009EK3NCE,9,4.555555555555555
B009EK3NG0,15,4
B009EMAV9U,6,3.6666666666666665
B009EN0NFQ,6,3.8333333333333335
B009EO9RGQ,8,4.375
B009EO9RU2,13,4.6923076923076925
B009EOPN5A,6,4.166666666666667
B009ERDN7W,6,4.5
B009ERUY6A,14,3.5714285714285716
B009ERUYD8,21,4.380952380952381
B009ESZFM2,7,4.571428571428571
B009EUERYM,7,4.714285714285714
B009EX36AA,8,3.5
B009F10PB4,5,3.6
B009F6HNF0,5,5
B009F6HP3A,5,4
B009F6XS2M,17,4.235294117647059
B009F85TPE,7,4.142857142857143
B009F8GMDC,8,2.875
B009F8R15A,17,4.176470588235294
B009F90AI4,11,4.363636363636363
B009F96ICQ,7,4
B009F9J1DE,6,4.166666666666667
B009FBSOZS,11,4.545454545454546
B009FBVZPY,8,4.25
B009FGDOFS,5,4.6
B009FGIY30,5,4.8
B009FHIRC2,10,4.6
B009FHN0CO,12,4.166666666666667
B009FHN682,10,4.3
B009FL1YYQ,7,4.571428571428571
B009FN614C,15,4.733333333333333
B009FOYCIS,5,5
B009FS3PBY,9,4
B009FSTEWS,10,4.1
B009FSVOLM,8,4.625
B009FU27MK,7,4
B009FUQ7Z8,5,3.8
B009FV848U,10,3.6
B009FV9CZE,14,3.642857142857143
B009FV9I08,31,3.838709677419355
B009FVT9GG,10,4.3
B009FVTGV4,7,4.428571428571429
B009FW6YCW,6,3.5
B009FX067K,5,4.2
B009FX8ODI,18,4.166666666666667
B009FXKYAY,6,4.5
B009G1T5YG,6,3.5
B009G48W24,8,3.75
B009G4BYX8,11,4.545454545454546
B009G4E1XI,5,4.4
B009G5BUMW,6,5
B009G5XMF0,7,4.714285714285714
B009G6MRLE,8,4.375
B009G6TAQE,5,4
B009G8N2XO,24,4.875
B009GAWA7G,5,4.6
B009GC84HY,7,4.571428571428571
B009GCRI5S,10,4.4
B009GCRIHG,6,4.833333333333333
B009GE3XQ4,22,4.136363636363637
B009GFJ5TM,6,4.333333333333333
B009GKVN88,5,4.6
B009GMNU6Y,5,4.8
B009GPPMWG,9,3.7777777777777777
B009GPPOQ0,6,4
B009GQF6V2,5,4.2
B009GQGK12,12,4
B009GRNA4Q,5,4.6
B009GSOR7O,7,4.571428571428571
B009GWZF6M,16,4.125
B009GXIVJE,10,4.4
B009GZMZFS,11,4.636363636363637
B009H5Z6RG,5,4
B009H6NPBE,7,4.142857142857143
B009H6TR84,6,3.8333333333333335
B009H8SOBS,8,4.75
B009HDTUSY,5,4.4
B009HENOBW,7,3.4285714285714284
B009HFN73Q,33,4.484848484848484
B009HIH1S0,14,4.857142857142857
B009HKNKXI,7,3.5714285714285716
B009HLOZ9U,26,4.153846153846154
B009HMCZ3C,10,3.3
B009HUGEO0,12,4.916666666666667
B009HWD83I,5,4.8
B009I1OVWK,17,3.8823529411764706
B009I2PNDA,5,4.8
B009I37B5W,21,4.714285714285714
B009I3M13O,6,5
B009I44F7I,5,4.4
B009I4H282,10,3.7
B009I7H8C4,5,4.8
B009I7NFPS,5,4.4
B009I83IBS,5,4.6
B009IAJZXG,5,5
B009IANEX8,10,4.6
B009IAQJRG,18,4.611111111111111
B009IBMFM8,5,4.8
B009IDW12A,8,4.375
B009IEVR38,12,4.083333333333333
B009IJ6C7Y,6,4.833333333333333
B009IJUJ8C,19,4.2631578947368425
B009IKJOFU,6,5
B009IS53M0,19,4.526315789473684
B009IS59E2,20,4.7
B009ITEHBW,6,4.333333333333333
B009ITI30I,8,4
B009IUBSP4,7,3.2857142857142856
B009IUFPY4,16,4
B009IUGH1E,16,4.375
B009IUKRX8,9,4.555555555555555
B009IUMGZK,6,4.833333333333333
B009IVIQX0,6,5
B009J7AGPO,12,4.416666666666667
B009JJTGYY,6,3.6666666666666665
B009JLO5J8,8,4.25
B009JR0A1O,7,3.4285714285714284
B009JV528Q,7,4
B009JVZDNU,7,4
B009JW26MU,8,3.375
B009JWIE0S,8,5
B009K0TSZY,6,4
B009K24PDC,9,4.333333333333333
B009K24QYA,5,3
B009K4ADQS,5,3.8
B009K4AG1A,28,3.75
B009K67ATE,7,3.7142857142857144
B009K9HNCK,10,4.7
B009K9J9GS,5,4.4
B009KG7O4U,6,4.333333333333333
B009KH9PTG,6,4.5
B009KM5EQO,7,4.714285714285714
B009KM5FUE,35,4.2
B009KMHI0Y,7,3
B009KPMN88,5,4.8
B009KR5T5U,10,4.3
B009KSCBR8,10,4.6
B009KSD4E2,5,4.2
B009KY1T6G,8,3.625
B009KY1UHY,11,4.454545454545454
B009KYJAJY,18,4.777777777777778
B009L0KU46,8,5
B009L1MSE0,5,4.8
B009L26FZW,7,4.428571428571429
B009L3AEW6,5,3.6
B009L3AEYY,8,4.75
B009L3AEZS,5,4.8
B009L3YMB0,9,3.7777777777777777
B009L4E37M,6,5
B009L4MSME,6,4.666666666666667
B009L4OGDS,33,4.484848484848484
B009L5081Q,12,3.9166666666666665
B009L53QXI,6,4.5
B009L5YU7O,12,3.9166666666666665
B009LAXJDU,30,4.566666666666666
B009LB8CX6,15,4.666666666666667
B009LDP8UO,6,3.5
B009LDP93A,8,4.75
B009LDP9JY,10,4.7
B009LEFPAQ,25,4.32
B009LEFPBA,10,4.3
B009LEFR4A,5,4.2
B009LEFS26,8,3
B009LEG2EO,56,3.875
B009LEG3XO,10,4.5
B009LJAJAW,6,4.5
B009LL8NQC,8,4.375
B009LM7BWS,5,5
B009LNATJY,10,4.2
B009LT2DEC,11,3.909090909090909
B009LT4S9U,5,3
B009LTL5VE,9,3.6666666666666665
B009LW0QZW,5,4
B009LZTK10,7,3.857142857142857
B009M7EG1Q,8,4
B009M8UF38,8,4.5
B009MA5OD2,8,4.75
B009MA9FPU,5,4.4
B009MA9GPE,24,3.8333333333333335
B009MALBCA,5,5
B009MAW0A2,5,4.8
B009MB9A40,7,4.857142857142857
B009MB9F4K,6,4.333333333333333
B009MB9J78,6,4.666666666666667
B009MDMYJG,7,4.714285714285714
B009MHI11M,7,4.571428571428571
B009MIMW3Y,5,3.8
B009MJ5G6S,7,4.714285714285714
B009MM96A2,6,5
B009MS2AT0,19,4.421052631578948
B009MSBS7A,17,3.6470588235294117
B009N0CSXU,40,3.55
B009NA44U0,5,4.6
B009NA6AES,5,4.4
B009NA6I40,5,4.8
B009NB70WI,6,4.5
B009NB8BU8,5,5
B009NBA098,17,4.823529411764706
B009NBG8CG,5,4.8
B009NBG8N0,5,4.6
B009NII37W,5,5
B009NKT9SW,7,3.5714285714285716
B009NKV78M,6,3.6666666666666665
B009NMDPYY,5,3.8
B009NN754E,7,3.2857142857142856
B009NO0H84,11,4.363636363636363
B009NONIHG,15,3.4
B009NOX132,6,4.166666666666667
B009NOZ8GU,6,5
B009NQ6V1Y,56,4.232142857142857
B009NQCBOK,5,3.8
B009NQFMTQ,6,3.8333333333333335
B009NQFMVE,5,4.8
B009NQUE9E,6,3.5
B009NQUV2E,6,3.5
B009NR5HCW,5,4.6
B009NUU3JG,13,4.846153846153846
B009NUU3SM,14,4.642857142857143
B009NVJDQ4,8,4.375
B009NX5NH0,11,4.181818181818182
B009NYCN22,6,3.6666666666666665
B009O2W4F4,5,4.8
B009O5RW6C,8,4.875
B009O8KWRK,20,4.6
B009O8LZMG,9,4.111111111111111
B009O908E6,6,4.5
B009O9YEPA,17,3.7058823529411766
B009OA0YMG,43,4.72093023255814
B009OAIG6W,5,3.8
B009OC6SYW,5,4
B009OC6T14,11,4.636363636363637
B009OICI8G,8,4.25
B009OJEPK4,18,4.777777777777778
B009OJEQ9Y,10,4.5
B009OJF87S,13,4.3076923076923075
B009OKGWMM,11,3.5454545454545454
B009OKPR96,50,4
B009OLG1TU,25,4.84
B009OLS0J4,5,4.4
B009OVPGNW,7,3.5714285714285716
B009OWV0F4,7,3.4285714285714284
B009OX7LKG,6,4.166666666666667
B009OYO5O0,18,4.444444444444445
B009OZNWZW,5,3.8
B009OZU4DK,5,4.6
B009P00AJM,10,3.6
B009P0FMHC,32,4.71875
B009P1KGGI,7,3
B009P4G68W,7,4.285714285714286
B009P4G6AK,15,4.333333333333333
B009P4QAGA,6,4.5
B009P4QD1W,7,4.571428571428571
B009P5G06Y,5,5
B009P7M8R2,7,4.142857142857143
B009P7SNUI,5,5
B009P7SSKS,18,4.388888888888889
B009P82H8Q,6,4.166666666666667
B009P82TJ8,14,4.285714285714286
B009PCQJWM,5,4
B009PDMT9S,8,4.375
B009PFIU6W,8,4.75
B009PFIY2C,6,4.833333333333333
B009PFIZ6C,23,4.695652173913044
B009PGOCUE,9,4.888888888888889
B009PHT0DW,8,3.25
B009PI7WFY,5,3.4
B009PIQU8O,6,3.8333333333333335
B009PISVJK,11,3.909090909090909
B009PJSMJ8,12,4.333333333333333
B009PJV6KK,9,3.5555555555555554
B009PL4RH2,7,4.142857142857143
B009PLNBAG,7,3.7142857142857144
B009PMADTW,6,5
B009PMGH1K,21,4.190476190476191
B009PMJH2G,7,3.2857142857142856
B009PMJMO4,9,4
B009PMK3JC,6,3.6666666666666665
B009PN6F4S,7,4.142857142857143
B009PNC6QY,7,4
B009PNCTHU,5,4.2
B009PNT16M,15,3.533333333333333
B009PNZCN8,5,4.2
B009POSHWU,6,4.5
B009PSKTEA,11,3.4545454545454546
B009PTMWK8,6,4.833333333333333
B009PTTK76,9,3.6666666666666665
B009PVMDMI,39,4.3076923076923075
B009Q0988K,7,4.857142857142857
B009Q11HXS,11,4.909090909090909
B009Q77ROK,7,4.142857142857143
B009Q7SXNE,11,4.090909090909091
B009Q7UBE8,5,4.8
B009Q9MIOC,16,4.625
B009QCOAZY,15,4.533333333333333
B009QD1G6O,24,4.458333333333333
B009QDWYQU,6,4.333333333333333
B009QM889S,6,4.5
B009QM8FVE,7,3.4285714285714284
B009QPSX5E,77,4
B009QS00I4,52,4.5
B009QU7IVO,6,4.666666666666667
B009QWZ90Y,5,4.4
B009QYOTSA,6,3.5
B009QZKNAM,13,4.153846153846154
B009R2G4RK,8,4.625
B009R37Y5K,7,4.428571428571429
B009R5384O,6,4.666666666666667
B009R66IG8,7,4.714285714285714
B009R6HTXO,15,3.466666666666667
B009RA5NEC,19,3.0526315789473686
B009RA63GO,91,4
B009REO5S8,31,4.548387096774194
B009RERTHM,9,4.222222222222222
B009RGDT7E,5,3.4
B009RGDVSQ,5,4
B009RGEV4E,21,4.238095238095238
B009RHMMEO,6,4
B009RHMY1U,6,3.8333333333333335
B009RIGQ4U,5,4.2
B009RISLLQ,5,4.6
B009RIZDSK,6,4.333333333333333
B009RIZWYA,12,4.416666666666667
B009RIZWYK,6,4.5
B009RJUO06,8,4.25
B009RL8AQY,6,4
B009RNUKHE,5,4.4
B009RPUBGW,5,4.2
B009RRHMOE,10,4
B009RRHS0M,5,3.8
B009RRP4TO,7,4.714285714285714
B009RUKG6W,6,4
B009RUKQLM,5,4.2
B009RUKRC0,8,3.25
B009RUQWX8,9,4.222222222222222
B009RV0PSA,5,5
B009RV1GV0,5,4.4
B009RV1IW2,12,4.5
B009RV1K6Q,13,4.6923076923076925
B009RVC2B8,6,4.166666666666667
B009RZDENO,12,4.083333333333333
B009S0OXVA,5,3.8
B009S0S44W,11,3.5454545454545454
B009S0S5RS,5,4.8
B009S2HHUC,7,3.7142857142857144
B009S3EACE,5,4.6
B009S3FEEC,8,3.5
B009S3FZVY,12,4.25
B009S3HL98,5,4.6
B009S3HPTE,7,4.428571428571429
B009S3HT1I,5,4
B009S3HYQ8,13,4
B009S3I7EG,25,4.4
B009S4D196,5,5
B009S4GJ6I,7,4.571428571428571
B009S4GPR6,16,4.375
B009S4GTKE,5,4.8
B009S4H6BK,9,4.111111111111111
B009S703IA,5,4.6
B009S933NA,7,4.428571428571429
B009SFVKOS,5,4.4
B009SIPDIE,9,4.666666666666667
B009SJBZM6,7,4.285714285714286
B009SL361C,6,3.8333333333333335
B009SLGGCI,7,3.4285714285714284
B009SN0HBM,6,4.833333333333333
B009SNXFJ8,7,4.857142857142857
B009SPN2TO,7,4
B009SR3J68,11,4.363636363636363
B009SRN6T8,8,3.25
B009SRQ7YO,7,4.571428571428571
B009SSD1FQ,6,3.8333333333333335
B009SSDTMQ,11,4.2727272727272725
B009STP6YO,11,4.363636363636363
B009SZLCHS,14,4.142857142857143
B009SZSDUW,6,4.833333333333333
B009T3R06G,10,4.7
B009T3SL50,5,4
B009T3SNXK,7,4.714285714285714
B009T45A6C,7,4.142857142857143
B009T4P00S,7,4.714285714285714
B009T58GIK,13,4.3076923076923075
B009T5CYIS,8,4.75
B009T5E0YO,10,4
B009T5QHHM,7,4.142857142857143
B009T5XCU2,5,3.6
B009T660M8,13,3.6153846153846154
B009T66KQY,6,2.8333333333333335
B009T9ADUU,6,4.666666666666667
B009T9ALSE,12,4.083333333333333
B009T9TJ78,25,4.72
B009TAWAV4,11,4.818181818181818
B009TB0DUI,10,4.5
B009TB0TWU,33,4.393939393939394
B009TB0WQI,10,4.4
B009TB13EI,10,4.5
B009TB18CK,8,4.625
B009TB1DTS,33,4.696969696969697
B009TB1HIA,34,4.382352941176471
B009TEELUS,17,4.176470588235294
B009TEEN3I,5,4.8
B009TFOU3U,15,4.266666666666667
B009TFOV02,13,4.615384615384615
B009TFOZFI,6,4.833333333333333
B009TH3W2S,5,4.4
B009TJRFTC,5,4.2
B009TJUA5I,8,4.25
B009TJVGDS,6,4
B009TPKAAM,5,4.2
B009TT73TO,7,4.142857142857143
B009TT9E9G,5,3.4
B009TTA07G,5,3.4
B009TYOL8A,5,5
B009U4M6V8,5,4.4
B009U5OQRE,15,3.8
B009UEJH9C,19,4.368421052631579
B009UPTZK2,5,4.8
B009URG4BI,7,4.428571428571429
B009URT88Y,7,2.7142857142857144
B009UUD4JK,5,5
B009UV5ZWI,7,4.571428571428571
B009UW8IEO,9,4.111111111111111
B009UWWGEM,13,4.461538461538462
B009UWYCEY,5,4.4
B009UY0IDG,7,4.142857142857143
B009UZE4HQ,10,4.8
B009V0X5W0,12,4.5
B009V0YL3C,6,4.333333333333333
B009V1DTHU,9,4.222222222222222
B009V1HZFW,16,4.375
B009V5GO1E,12,4.166666666666667
B009V7Q8YK,8,4.75
B009VD047G,5,4
B009VIUO9O,10,4
B009VIXI8I,7,4
B009VJIZ8K,9,4.777777777777778
B009VK6IO2,6,4.166666666666667
B009VKI0BQ,5,4
B009VKT1IW,31,4.548387096774194
B009VLX9JS,6,5
B009VNB7E0,9,4.888888888888889
B009VYRGT4,5,4.2
B009VZLAWC,6,4.333333333333333
B009VZR2C4,8,3.875
B009VZR2CE,8,3.75
B009VZR2CO,11,4.2727272727272725
B009W1HQVO,43,4.395348837209302
B009W62PWO,5,3.4
B009W658E6,18,4
B009W66VLU,7,3.7142857142857144
B009W6F3MI,21,4.761904761904762
B009W8NSD2,9,4.222222222222222
B009W8O3OK,5,4.6
B009W8RFC2,8,4.375
B009WB8X0M,5,3.6
B009WG32BW,6,3.1666666666666665
B009WN1WOO,7,4.142857142857143
B009WNQIQG,13,4.384615384615385
B009WOZ5Y6,5,3.4
B009WOZ86G,5,3.2
B009WOZFXW,5,4.2
B009WOZSWA,5,4
B009WQRQ64,26,4.346153846153846
B009WRRTVA,24,4.25
B009WS40W0,5,4.2
B009WS5S0S,45,4.711111111111111
B009WT3VZQ,5,3.2
B009WVI4ZQ,10,4.9
B009WWRDV6,17,4.352941176470588
B009WXEB6A,6,3.5
B009X4U5MC,5,3.8
B009X655AM,9,4.444444444444445
B009X6EUAS,10,4.5
B009X6IDZQ,12,4.416666666666667
B009X6TCGU,41,4.439024390243903
B009XB61HS,11,4.818181818181818
B009XDJJAM,9,3.7777777777777777
B009XFLWQ4,5,4
B009XJKXWE,14,3.7142857142857144
B009XM2Y64,31,4.225806451612903
B009XM30X0,7,4.428571428571429
B009XM76OO,8,3.125
B009XPOEAU,5,3.8
B009XUBM0A,5,4.6
B009XV1FAG,15,4.333333333333333
B009Y4XJUQ,5,4.8
B009Y675M2,22,4.363636363636363
B009YDC4DK,8,4.625
B009YDRY5I,8,3.875
B009YDSLZ0,8,3.75
B009YDTBJ0,24,4.166666666666667
B009YEJ0VS,11,4.7272727272727275
B009YGE4AS,5,4.6
B009YGJ5RU,6,2.6666666666666665
B009YHBFHW,7,5
B009YJWFCE,9,4.111111111111111
B009YK3Y6O,5,4.8
B009YKEU1C,9,4
B009YKPK7A,8,4.375
B009YL8OPE,13,4.230769230769231
B009YLK236,5,4.4
B009YLKBO6,8,4.375
B009YODXI4,6,4.5
B009YOZ20Q,10,4.6
B009YP2SUM,9,4.555555555555555
B009YPOCLA,9,4.777777777777778
B009YPQKIS,9,4.111111111111111
B009YQX1RK,5,3.8
B009YQYD04,25,4.04
B009YRM6MK,31,4.225806451612903
B009YS8IYY,5,5
B009YSL0BM,24,4.5
B009YYZ55I,5,4
B009Z1UWDU,9,4.222222222222222
B009Z3TH5W,6,5
B009Z3X154,11,4.636363636363637
B009Z3Y0YU,19,4.7368421052631575
B009Z3YSG0,9,4.444444444444445
B009Z3YV26,7,4.857142857142857
B009Z5AE16,11,4.636363636363637
B009Z5ANU8,14,4.571428571428571
B009Z5DR7E,27,4.481481481481482
B009Z62MII,6,4.5
B009Z7FKMW,7,3.5714285714285716
B009Z7GKZ8,5,3.2
B009ZDE5IG,9,4.666666666666667
B009ZDEXQK,102,4.7254901960784315
B009ZDH3D0,32,4.625
B009ZEOBVG,11,4.7272727272727275
B009ZEY3QE,6,4
B009ZGY4S4,5,4.6
B009ZH5W84,5,3.8
B009ZHCXOA,7,3.857142857142857
B009ZKLSL6,5,3.8
B009ZM78G8,9,4.555555555555555
B009ZMA31A,6,4.166666666666667
B009ZNKHLA,12,4.666666666666667
B009ZQ3XE0,13,4.615384615384615
B009ZQIDOU,6,4.333333333333333
B009ZQPIM0,7,3.7142857142857144
B009ZW7MAU,8,3.875
B009ZWAKFY,11,4.818181818181818
B009ZXG90I,6,5
B009ZXH2I6,6,5
B009ZXLMNM,18,3.7777777777777777
B009ZYQZI8,6,4.666666666666667
B009ZYVL6Y,8,4.5
B00A008HR8,7,4.428571428571429
B00A00UEVU,5,4.4
B00A02LBUG,5,4.4
B00A02MN62,5,5
B00A02N096,6,4.166666666666667
B00A02N10E,6,4
B00A02QNU4,5,5
B00A03KMBO,12,4.333333333333333
B00A03QBFA,5,4.4
B00A03QCA4,7,4.428571428571429
B00A03YEX6,24,4.541666666666667
B00A044PK2,7,4.857142857142857
B00A09C3BK,9,3.5555555555555554
B00A0D4V7K,50,4.72
B00A0D5LXS,14,4.5
B00A0DFREQ,6,4.666666666666667
B00A0GLAM6,5,3.8
B00A0GTAVO,5,4.6
B00A0I81TO,6,3.6666666666666665
B00A0I8G08,10,4.4
B00A0I9XE6,6,3.5
B00A0L8TL6,26,4.076923076923077
B00A0M17XM,6,4.666666666666667
B00A0NQ1EQ,11,3.4545454545454546
B00A0NQGN2,6,4.666666666666667
B00A0O54DY,7,4.285714285714286
B00A0O5IPS,5,3.2
B00A0OJ71Y,5,4.8
B00A0ONPDU,6,4.166666666666667
B00A0SXLOO,5,4.6
B00A0U15N6,5,3.4
B00A0V0LGM,6,4.333333333333333
B00A0Y4L2O,10,4.3
B00A0ZN1LA,13,4.461538461538462
B00A10HLCE,21,4.714285714285714
B00A11WVOG,7,3.2857142857142856
B00A13FAJM,5,4.8
B00A13GYYC,5,4
B00A17NYP0,7,4.571428571428571
B00A1BOY1Y,6,4.833333333333333
B00A1EMU2Q,24,3.9166666666666665
B00A1G2DZS,9,4.555555555555555
B00A1HEEZY,5,3.6
B00A1HFH9G,16,4.9375
B00A1HFKFM,10,4.6
B00A1HFKJ8,11,4.818181818181818
B00A1MNHQG,5,5
B00A1OMCYM,5,5
B00A1OMCYW,10,3.7
B00A1S3ND2,7,4.714285714285714
B00A1U5OM8,5,3.6
B00A1XMCA2,6,3.6666666666666665
B00A1Y6X7Y,10,4.3
B00A1YHGLG,8,4.125
B00A21CKO6,5,4.2
B00A21IIYM,7,4.571428571428571
B00A23G80Q,5,4.6
B00A24W7OQ,5,4.4
B00A276QUE,7,4
B00A28SVJW,16,4.75
B00A2C2X9M,6,4.166666666666667
B00A2CRCZC,8,4.75
B00A2CYK6Q,6,4.833333333333333
B00A2DN4RG,6,4.333333333333333
B00A2DQANG,8,4.875
B00A2F0ZH6,7,4.571428571428571
B00A2L5MFA,12,4.5
B00A2L5N0E,8,4
B00A2T69WW,8,4.625
B00A2UOMDE,5,3.8
B00A2V4O90,5,3.8
B00A2X6540,5,4
B00A2XM4XG,45,4.266666666666667
B00A2XMIHS,13,4.230769230769231
B00A2Y1VWU,21,4.523809523809524
B00A311PMI,9,3.3333333333333335
B00A319TLC,14,4.357142857142857
B00A31USBW,5,3.8
B00A34365Y,5,4.4
B00A3436LS,8,4.125
B00A343ALO,8,4.375
B00A34NDBG,5,4.4
B00A36SYDQ,6,4.666666666666667
B00A37U8GQ,6,4.166666666666667
B00A3DK7QG,5,4.4
B00A3DLUEY,5,3.2
B00A3EP4CM,5,4.4
B00A3EZMT2,9,4.666666666666667
B00A3F9OQS,5,4
B00A3HE0M4,14,4.571428571428571
B00A3HEMO0,39,4.435897435897436
B00A3I4SLG,33,4.454545454545454
B00A3ID0II,13,3.6153846153846154
B00A3JFTPO,13,4.230769230769231
B00A3K4FVW,12,3.0833333333333335
B00A3L9CA0,6,4.333333333333333
B00A3MR1MK,5,5
B00A3Q5WMW,5,3.6
B00A3S40Z0,63,4.492063492063492
B00A3S92EE,8,4.5
B00A3T8Z6O,6,4.166666666666667
B00A3TSIDY,7,4
B00A3U731G,11,4
B00A3V2HAM,6,4.5
B00A3ZHT2Y,19,4.578947368421052
B00A4053YE,5,4.2
B00A409L6U,6,4.333333333333333
B00A40STZ4,8,4.5
B00A410MKS,5,4.8
B00A433RBW,18,4.5
B00A433T88,6,4.5
B00A45EDM2,7,3.857142857142857
B00A4C98VG,10,4.1
B00A4C9BGI,7,4
B00A4C9DJ8,8,3.375
B00A4CA1GW,6,3.6666666666666665
B00A4CHXA4,5,4.2
B00A4CTIH0,6,4.666666666666667
B00A4CTM2Q,6,4.833333333333333
B00A4CTNZM,9,4.444444444444445
B00A4IJUPE,5,4.2
B00A4IQ6V0,5,4.4
B00A4JE09Y,5,5
B00A4L92KE,8,4.75
B00A4LMUXK,7,5
B00A4M71CO,5,4.2
B00A4MPWX4,21,4.428571428571429
B00A4OM0EG,5,3.8
B00A4VRPJO,5,3
B00A4WF5EK,8,1.625
B00A4WGA3U,7,4.285714285714286
B00A4WJL54,5,3.8
B00A4WK03G,14,3.7857142857142856
B00A4X8ENS,9,4
B00A532DIY,27,4.37037037037037
